WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,FavRank,FavOdd,GapRank,GapOdd,TotalSets,TotalWgames,TotalLgames,TotalGames,SumOdd,SumRank,Month
40,Montreal,Rogers Cup,2014-08-05,Premier,Outdoor,Hard,1st Round,3,Dellacqua C.,Flipkens K.,31.0,47.0,1380.0,1110.0,6.0,0.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.61,2.2,0.0,0.0,16.0,0.5900000000000001,3.0,16.0,8.0,24.0,3.810000000000001,78.0,8
40,Montreal,Rogers Cup,2014-08-06,Premier,Outdoor,Hard,2nd Round,3,Watson H.,Cibulkova D.,57.0,12.0,970.0,3167.0,6.0,2.0,6.0,7.0,7.0,6.0,2.0,1.0,Completed,3.25,1.33,1.0,1.0,45.0,1.92,3.0,19.0,15.0,34.0,4.58,69.0,8
40,Montreal,Rogers Cup,2014-08-06,Premier,Outdoor,Hard,2nd Round,3,Sharapova M.,Muguruza G.,6.0,27.0,4881.0,1635.0,4.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.2,4.33,0.0,0.0,21.0,3.13,3.0,16.0,10.0,26.0,5.53,33.0,8
40,Montreal,Rogers Cup,2014-08-06,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Koukalova K.,13.0,35.0,3050.0,1355.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,0.0,0.0,22.0,4.36,2.0,12.0,3.0,15.0,6.64,48.0,8
40,Montreal,Rogers Cup,2014-08-07,Premier,Outdoor,Hard,2nd Round,3,Williams V.,Putintseva Y.,26.0,164.0,1825.0,356.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.12,6.0,0.0,0.0,138.0,4.88,2.0,12.0,5.0,17.0,7.12,190.0,8
40,Montreal,Rogers Cup,2014-08-08,Premier,Outdoor,Hard,3rd Round,3,Williams V.,Kerber A.,26.0,7.0,1825.0,4570.0,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,1.0,1.0,19.0,0.6799999999999999,3.0,15.0,13.0,28.0,3.82,33.0,8
40,Montreal,Rogers Cup,2014-08-08,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Lisicki S.,5.0,29.0,5120.0,1427.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.57,2.37,0.0,0.0,24.0,0.8,3.0,15.0,10.0,25.0,3.94,34.0,8
40,Montreal,Rogers Cup,2014-08-08,Premier,Outdoor,Hard,Quarterfinals,3,Williams V.,Suarez Navarro C.,26.0,16.0,1825.0,2695.0,4.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.53,2.5,1.0,0.0,10.0,0.97,3.0,16.0,11.0,27.0,4.03,42.0,8
40,Montreal,Rogers Cup,2014-08-09,Premier,Outdoor,Hard,Semifinals,3,Williams V.,Williams S.,26.0,1.0,1825.0,9700.0,6.0,7.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,4.33,1.22,1.0,1.0,25.0,3.1100000000000003,3.0,18.0,12.0,30.0,5.55,27.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-11,Premier,Outdoor,Hard,1st Round,3,Svitolina E.,Davis L.,39.0,48.0,1270.0,1070.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2.0,0.0,0.0,9.0,0.28,2.0,12.0,5.0,17.0,3.72,87.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-11,Premier,Outdoor,Hard,1st Round,3,Townsend T.,Koukalova K.,125.0,36.0,468.0,1345.0,6.0,3.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,2.1,1.66,1.0,1.0,89.0,0.4400000000000001,3.0,17.0,14.0,31.0,3.76,161.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-12,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Scheepers C.,14.0,76.0,2970.0,775.0,6.0,3.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,1.57,2.25,0.0,0.0,62.0,0.6799999999999999,3.0,18.0,12.0,30.0,3.82,90.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-12,Premier,Outdoor,Hard,1st Round,3,Safarova L.,Williams V.,17.0,20.0,2750.0,2355.0,6.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.8,1.9,0.0,0.0,3.0,0.0999999999999998,3.0,18.0,14.0,32.0,3.7,37.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-12,Premier,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Pironkova T.,16.0,53.0,2785.0,996.0,6.0,3.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,1.16,4.5,0.0,0.0,37.0,3.34,3.0,13.0,11.0,24.0,5.66,69.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-12,Premier,Outdoor,Hard,1st Round,3,Makarova E.,Hantuchova D.,18.0,35.0,2640.0,1356.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.18,4.5,0.0,0.0,17.0,3.3200000000000003,2.0,12.0,4.0,16.0,5.68,53.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-12,Premier,Outdoor,Hard,1st Round,3,Lisicki S.,Vinci R.,29.0,26.0,1531.0,1716.0,6.0,3.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,1.44,2.62,1.0,0.0,3.0,1.1800000000000002,3.0,14.0,11.0,25.0,4.0600000000000005,55.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-12,Premier,Outdoor,Hard,2nd Round,3,Sharapova M.,Keys M.,6.0,28.0,4986.0,1575.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.22,4.0,0.0,0.0,22.0,2.78,3.0,15.0,10.0,25.0,5.22,34.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-13,Premier,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Parmentier P.,16.0,81.0,2785.0,688.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.22,3.5,0.0,0.0,65.0,2.28,2.0,13.0,8.0,21.0,4.72,97.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-13,Premier,Outdoor,Hard,2nd Round,3,Pavlyuchenkova A.,Knapp K.,25.0,74.0,1880.0,775.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,0.0,0.0,49.0,1.64,2.0,12.0,4.0,16.0,4.36,99.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-13,Premier,Outdoor,Hard,2nd Round,3,Stephens S.,Zahlavova Strycova B.,21.0,33.0,1985.0,1361.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.37,0.0,0.0,12.0,0.8400000000000001,2.0,13.0,6.0,19.0,3.9,54.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-13,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Nara K.,5.0,34.0,5625.0,1358.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.16,4.5,0.0,0.0,29.0,3.34,2.0,12.0,4.0,16.0,5.66,39.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-14,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Bouchard E.,24.0,8.0,1906.0,4450.0,6.0,4.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.9,1.8,1.0,1.0,16.0,0.0999999999999998,3.0,15.0,12.0,27.0,3.7,32.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-14,Premier,Outdoor,Hard,2nd Round,3,Ivanovic A.,Mchale C.,11.0,45.0,3605.0,1088.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.18,4.5,0.0,0.0,34.0,3.3200000000000003,2.0,12.0,4.0,16.0,5.68,56.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-14,Premier,Outdoor,Hard,3rd Round,3,Halep S.,Safarova L.,2.0,17.0,6785.0,2750.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.36,3.0,0.0,0.0,15.0,1.64,2.0,13.0,9.0,22.0,4.36,19.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-14,Premier,Outdoor,Hard,3rd Round,3,Svitolina E.,Suarez Navarro C.,39.0,16.0,1270.0,2785.0,4.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,1.0,1.0,23.0,0.6799999999999999,3.0,16.0,14.0,30.0,3.82,55.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-14,Premier,Outdoor,Hard,3rd Round,3,Williams S.,Pennetta F.,1.0,14.0,9150.0,2970.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,0.0,0.0,13.0,5.9,2.0,12.0,4.0,16.0,8.1,15.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-15,Premier,Outdoor,Hard,Quarterfinals,3,Williams S.,Jankovic J.,1.0,9.0,9150.0,3900.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.12,6.0,0.0,0.0,8.0,4.88,2.0,12.0,4.0,16.0,7.12,10.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-15,Premier,Outdoor,Hard,Quarterfinals,3,Wozniacki C.,Radwanska A.,12.0,5.0,3130.0,5625.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.1,1.72,1.0,1.0,7.0,0.3800000000000001,2.0,13.0,10.0,23.0,3.82,17.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-16,Premier,Outdoor,Hard,Quarterfinals,3,Ivanovic A.,Svitolina E.,11.0,39.0,3605.0,1270.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.25,4.0,0.0,0.0,28.0,2.75,2.0,12.0,5.0,17.0,5.25,50.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-16,Premier,Outdoor,Hard,Semifinals,3,Williams S.,Wozniacki C.,1.0,12.0,9150.0,3130.0,2.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.3,3.5,0.0,0.0,11.0,2.2,3.0,14.0,12.0,26.0,4.8,13.0,8
41,Cincinnati,Western & Southern Financial Group Women's Open,2014-08-17,Premier,Outdoor,Hard,Semifinals,3,Ivanovic A.,Sharapova M.,11.0,6.0,3605.0,4986.0,6.0,2.0,5.0,7.0,7.0,5.0,2.0,1.0,Completed,2.5,1.53,1.0,1.0,5.0,0.97,3.0,18.0,14.0,32.0,4.03,17.0,8
42,New Haven,Connecticut Open,2014-08-17,Premier,Outdoor,Hard,1st Round,3,Riske A.,Dellacqua C.,44.0,30.0,1097.0,1441.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.5,1.0,1.0,14.0,1.0,2.0,12.0,5.0,17.0,4.0,74.0,8
42,New Haven,Connecticut Open,2014-08-17,Premier,Outdoor,Hard,1st Round,3,Makarova E.,Vinci R.,18.0,29.0,2630.0,1492.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,0.0,0.0,11.0,1.35,2.0,12.0,6.0,18.0,4.15,47.0,8
42,New Haven,Connecticut Open,2014-08-17,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Koukalova K.,12.0,37.0,3074.0,1345.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,0.0,0.0,25.0,1.35,2.0,12.0,4.0,16.0,4.15,49.0,8
42,New Haven,Connecticut Open,2014-08-18,Premier,Outdoor,Hard,1st Round,3,Zahlavova Strycova B.,Bencic B.,31.0,59.0,1419.0,903.0,6.0,4.0,5.0,7.0,6.0,3.0,2.0,1.0,Completed,2.0,1.72,0.0,1.0,28.0,0.28,3.0,17.0,14.0,31.0,3.72,90.0,8
42,New Haven,Connecticut Open,2014-08-18,Premier,Outdoor,Hard,1st Round,3,Rybarikova M.,Soler Espinosa S.,68.0,71.0,836.0,790.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.83,1.83,0.0,0.5,3.0,0.0,2.0,12.0,7.0,19.0,3.66,139.0,8
42,New Haven,Connecticut Open,2014-08-18,Premier,Outdoor,Hard,1st Round,3,Bouchard E.,Jovanovski B.,8.0,35.0,4368.0,1380.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.33,0.0,0.0,27.0,3.13,2.0,12.0,2.0,14.0,5.53,43.0,8
42,New Haven,Connecticut Open,2014-08-19,Premier,Outdoor,Hard,1st Round,3,Wozniacki C.,Bacsinszky T.,11.0,78.0,3255.0,732.0,4.0,6.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,1.08,7.0,0.0,0.0,67.0,5.92,3.0,16.0,9.0,25.0,8.08,89.0,8
42,New Haven,Connecticut Open,2014-08-19,Premier,Outdoor,Hard,1st Round,3,Petkovic A.,Cibulkova D.,19.0,13.0,2400.0,3002.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.83,1.83,1.0,0.5,6.0,0.0,2.0,13.0,9.0,22.0,3.66,32.0,8
42,New Haven,Connecticut Open,2014-08-19,Premier,Outdoor,Hard,2nd Round,3,Zahlavova Strycova B.,Garcia C.,31.0,42.0,1419.0,1150.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.37,0.0,0.0,11.0,0.8400000000000001,2.0,13.0,7.0,20.0,3.9,73.0,8
42,New Haven,Connecticut Open,2014-08-21,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Bouchard E.,25.0,8.0,1920.0,4368.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.5,1.0,1.0,17.0,1.0,2.0,12.0,4.0,16.0,4.0,33.0,8
42,New Haven,Connecticut Open,2014-08-21,Premier,Outdoor,Hard,Quarterfinals,3,Giorgi C.,Muguruza G.,38.0,26.0,1282.0,1694.0,6.0,4.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,2.0,1.72,1.0,1.0,12.0,0.28,3.0,18.0,13.0,31.0,3.72,64.0,8
42,New Haven,Connecticut Open,2014-08-22,Premier,Outdoor,Hard,Quarterfinals,3,Stosur S.,Flipkens K.,25.0,47.0,1920.0,1045.0,6.0,3.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.3,3.4,0.0,0.0,22.0,2.1,3.0,16.0,12.0,28.0,4.7,72.0,8
42,New Haven,Connecticut Open,2014-08-23,Premier,Outdoor,Hard,Semifinals,3,Kvitova P.,Stosur S.,4.0,25.0,5806.0,1920.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.4,3.0,0.0,0.0,21.0,1.6,2.0,12.0,4.0,16.0,4.4,29.0,8
42,New Haven,Connecticut Open,2014-08-23,Premier,Outdoor,Hard,The Final,3,Kvitova P.,Rybarikova M.,4.0,68.0,5806.0,836.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.12,6.0,0.0,0.0,64.0,4.88,2.0,12.0,6.0,18.0,7.12,72.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Kerber A.,Pervak K.,7.0,127.0,4550.0,448.0,6.0,2.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,1.11,6.0,0.0,0.0,120.0,4.89,3.0,16.0,13.0,29.0,7.11,134.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Nara K.,Wozniak A.,33.0,97.0,1412.0,599.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.44,2.62,0.0,0.0,64.0,1.1800000000000002,2.0,12.0,3.0,15.0,4.0600000000000005,130.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Bencic B.,Wickmayer Y.,58.0,64.0,916.0,862.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,0.0,0.0,6.0,1.0,2.0,12.0,5.0,17.0,4.0,122.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Peng S.,Zheng J.,39.0,57.0,1225.0,933.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,0.0,0.0,18.0,1.92,2.0,12.0,6.0,18.0,4.58,96.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Pironkova T.,Knapp K.,54.0,71.0,989.0,785.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.5,0.0,1.0,17.0,1.0,2.0,12.0,7.0,19.0,4.0,125.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Jovanovski B.,10.0,36.0,3695.0,1380.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,0.0,0.0,26.0,5.9,2.0,12.0,5.0,17.0,8.1,46.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Stephens S.,Beck A.,24.0,59.0,1900.0,916.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,0.0,0.0,35.0,2.5,2.0,12.0,3.0,15.0,5.0,83.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Lucic M.,Muguruza G.,121.0,26.0,479.0,1793.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,5.0,1.16,1.0,1.0,95.0,3.84,2.0,13.0,9.0,22.0,6.16,147.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Dulgheru A.,Pliskova Kr.,95.0,92.0,606.0,630.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,1.0,1.0,3.0,0.4400000000000001,2.0,12.0,7.0,19.0,3.76,187.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Lisicki S.,Abanda F.,28.0,205.0,1576.0,269.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.16,5.0,0.0,0.0,177.0,3.84,2.0,13.0,8.0,21.0,6.16,233.0,8
43,New York,US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,3,Brengle M.,Glushko J.,123.0,101.0,470.0,568.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.0,0.0,22.0,1.1800000000000002,2.0,12.0,5.0,17.0,4.0600000000000005,224.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Errani S.,Flipkens K.,14.0,47.0,2885.0,1090.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.5,2.5,0.0,0.0,33.0,1.0,2.0,13.0,6.0,19.0,4.0,61.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Cirstea S.,Watson H.,80.0,46.0,704.0,1095.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.4,1.0,1.0,34.0,1.35,2.0,12.0,2.0,14.0,4.15,126.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Erakovic M.,Kuznetsova S.,82.0,22.0,680.0,2010.0,3.0,6.0,6.0,2.0,7.0,6.0,2.0,1.0,Completed,5.0,1.16,1.0,1.0,60.0,3.84,3.0,16.0,14.0,30.0,6.16,104.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Stosur S.,Davis L.,21.0,49.0,2045.0,1030.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,0.0,0.0,28.0,2.78,2.0,12.0,5.0,17.0,5.22,70.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Ivanovic A.,Riske A.,9.0,45.0,4065.0,1117.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.14,5.0,0.0,0.0,36.0,3.86,2.0,12.0,3.0,15.0,6.14,54.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Vesnina E.,Chan Y.J.,56.0,228.0,945.0,233.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.5,2.5,0.0,0.0,172.0,1.0,2.0,13.0,5.0,18.0,4.0,284.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Hercog P.,Svitolina E.,76.0,35.0,748.0,1405.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,4.0,1.22,1.0,1.0,41.0,2.78,2.0,13.0,8.0,21.0,5.22,111.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Bouchard E.,Govortsova O.,8.0,117.0,4405.0,491.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.12,6.0,0.0,0.0,109.0,4.88,2.0,12.0,3.0,15.0,7.12,125.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Niculescu M.,Shvedova Y.,68.0,51.0,835.0,1017.0,6.0,7.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,1.66,2.1,1.0,0.0,17.0,0.4400000000000001,3.0,19.0,13.0,32.0,3.76,119.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Doi M.,17.0,90.0,2783.0,643.0,6.0,7.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.16,5.0,0.0,0.0,73.0,3.84,3.0,18.0,12.0,30.0,6.16,107.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Makarova E.,Min G.,18.0,105.0,2565.0,538.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,0.0,0.0,87.0,5.9,2.0,12.0,6.0,18.0,8.1,123.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Tomljanovic A.,16.0,55.0,2790.0,985.0,3.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.18,4.5,0.0,0.0,39.0,3.3200000000000003,3.0,15.0,9.0,24.0,5.68,71.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Gibbs N.,Garcia C.,135.0,41.0,431.0,1193.0,6.0,2.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,2.2,1.61,1.0,1.0,94.0,0.5900000000000001,3.0,14.0,11.0,25.0,3.810000000000001,176.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Krunic A.,Piter K.,145.0,111.0,409.0,509.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.0,0.0,34.0,1.64,2.0,12.0,5.0,17.0,4.36,256.0,8
43,New York,US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Keys M.,Gajdosova J.,27.0,102.0,1605.0,562.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.18,4.5,0.0,0.0,75.0,3.3200000000000003,2.0,12.0,3.0,15.0,5.68,129.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Townsend T.,1.0,103.0,9430.0,558.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.03,15.0,0.0,0.0,102.0,13.97,2.0,12.0,4.0,16.0,16.03,104.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Peng S.,Radwanska A.,39.0,5.0,1225.0,5590.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,6.0,1.12,1.0,1.0,34.0,4.88,2.0,12.0,7.0,19.0,7.12,44.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Bencic B.,Nara K.,58.0,33.0,916.0,1412.0,6.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,1.8,1.9,1.0,0.0,25.0,0.0999999999999998,3.0,16.0,11.0,27.0,3.7,91.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Cornet A.,Hantuchova D.,23.0,37.0,1930.0,1356.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,0.0,0.0,14.0,2.22,2.0,12.0,6.0,18.0,4.78,60.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Vinci R.,Begu I.,30.0,61.0,1492.0,901.0,2.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.5,2.5,0.0,0.0,31.0,1.0,3.0,14.0,11.0,25.0,4.0,91.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Larsson J.,Stephens S.,96.0,24.0,602.0,1900.0,5.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,5.5,1.14,1.0,1.0,72.0,4.36,3.0,17.0,13.0,30.0,6.64,120.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Kerber A.,Kudryavtseva A.,7.0,137.0,4550.0,428.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.08,8.0,0.0,0.0,130.0,6.92,2.0,12.0,6.0,18.0,9.08,144.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Safarova L.,Zheng S.,15.0,148.0,2825.0,406.0,6.0,3.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.1,7.0,0.0,0.0,133.0,5.9,3.0,16.0,11.0,27.0,8.1,163.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Halep S.,Cepelova J.,2.0,65.0,6310.0,857.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.06,9.0,0.0,0.0,63.0,7.939999999999999,2.0,12.0,3.0,15.0,10.06,67.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Jankovic J.,Pironkova T.,10.0,54.0,3695.0,989.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.11,6.5,0.0,0.0,44.0,5.39,2.0,13.0,9.0,22.0,7.61,64.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Petkovic A.,Puig M.,19.0,69.0,2400.0,810.0,3.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.4,2.75,0.0,0.0,50.0,1.35,3.0,16.0,15.0,31.0,4.15,88.0,8
43,New York,US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Sharapova M.,Dulgheru A.,6.0,95.0,5335.0,606.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.03,13.0,0.0,0.0,89.0,11.97,3.0,16.0,11.0,27.0,14.03,101.0,8
43,New York,US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Williams V.,Bacsinszky T.,20.0,78.0,2340.0,743.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.33,0.0,0.0,58.0,3.13,2.0,12.0,5.0,17.0,5.53,98.0,8
43,New York,US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Errani S.,Rodionova An.,14.0,221.0,2885.0,243.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.16,5.0,0.0,0.0,207.0,3.84,2.0,13.0,10.0,23.0,6.16,235.0,8
